sunzen,elev,aot,wv,C_B2,C_B3,C_B4,C_B5,C_B6,C_B7,Ce_B2,Ce_B3,Ce_B4,Ce_B5,Ce_B6,Ce_B7,Edir_B2,Edir_B3,Edir_B4,Edir_B5,Edir_B6,Edir_B7,Edif_B2,Edif_B3,Edif_B4,Edif_B5,Edif_B6,Edif_B7,Eenv_B2,Eenv_B3,Eenv_B4,Eenv_B5,Eenv_B6,Eenv_B7,sec
67.5,1000,0.7,5.0,4.79476,2.97287,2.04641,1.19067,0.37519,0.28274,5.1769,3.18555,2.1831,1.26383,0.39189,0.29158,61.923,86.592,106.125,106.744,42.331,16.966,296.906,257.427,217.175,127.097,15.882,4.797,23.663,18.416,14.507,7.809,0.707,0.15,2.541
70.0,1000,0.7,5.0,6.29997,3.73229,2.49244,1.4012,0.42174,0.31566,6.7814,3.98566,2.64914,1.48138,0.43903,0.32471,41.354,60.663,77.695,82.311,35.33,14.256,260.529,226.412,193.65,115.334,14.9,4.5,19.909,15.37,12.175,6.6,0.611,0.129,2.523
72.5,1000,0.7,5.0,8.94261,4.98254,3.19375,1.71386,0.48443,0.35886,9.59842,5.3029,3.38189,1.80447,0.5025,0.36818,24.954,38.94,52.795,59.837,28.448,11.584,223.154,194.02,168.614,102.552,13.781,4.157,16.365,12.475,9.933,5.422,0.514,0.108,2.64
75.0,1000,0.7,5.0,14.27481,7.29867,4.41587,2.21909,0.57365,0.4185,15.28251,7.74319,4.65884,2.32657,0.59279,0.4283,12.98,22.001,32.193,39.961,21.785,8.982,185.287,160.578,142.16,88.677,12.497,3.759,13.08,9.78,7.822,4.295,0.417,0.088,2.663
77.5,1000,0.7,5.0,27.57834,12.4294,6.9015,3.14398,0.71127,0.50715,29.46424,13.14915,7.25592,3.28238,0.73214,0.51746,5.355,10.191,16.599,23.433,15.478,6.499,147.682,126.668,114.558,73.673,11.009,3.296,10.099,7.335,5.883,3.243,0.323,0.067,2.658
80.0,1000,0.7,5.0,74.88433,27.68201,13.40549,5.21361,0.95123,0.65486,79.89442,29.22031,14.05152,5.42115,0.97505,0.66627,1.487,3.368,6.444,11.053,9.739,4.207,111.353,93.233,86.385,57.626,9.264,2.755,7.45,5.181,4.163,2.294,0.232,0.048,2.654
10.0,1250,0.7,5.0,0.99925,0.75727,0.59519,0.40279,0.15019,0.11326,1.13013,0.85079,0.66653,0.4495,0.16411,0.12092,719.294,784.996,767.034,596.828,157.41,61.063,718.753,594.45,456.533,240.397,23.641,6.916,94.146,73.419,54.721,27.878,2.191,0.468,1.031
12.5,1250,0.7,5.0,1.01013,0.76484,0.6008,0.40631,0.15144,0.11423,1.14173,0.85877,0.67239,0.45314,0.16537,0.1219,707.177,772.82,756.07,589.113,155.726,60.42,714.341,591.086,454.247,239.363,23.583,6.902,93.063,72.592,54.128,27.586,2.17,0.463,1.122
15.0,1250,0.7,5.0,1.02373,0.77429,0.60779,0.41069,0.15299,0.11543,1.15621,0.86873,0.67969,0.45766,0.16694,0.12311,692.482,758.037,742.746,579.729,153.674,59.638,708.913,586.944,451.43,238.089,23.511,6.884,91.745,71.585,53.406,27.231,2.144,0.458,1.228
17.5,1250,0.7,5.0,1.04024,0.78574,0.61623,0.41597,0.15487,0.11688,1.1738,0.88079,0.68851,0.46312,0.16884,0.12456,675.279,740.707,727.11,568.705,151.26,58.718,702.449,582.005,448.067,236.566,23.425,6.863,90.195,70.399,52.556,26.814,2.114,0.451,1.332
20.0,1250,0.7,5.0,1.0599,0.79934,0.62624,0.42222,0.15707,0.11859,1.19475,0.89511,0.69897,0.46958,0.17107,0.12629,655.65,720.903,709.217,556.074,148.491,57.662,694.924,576.248,444.143,234.788,23.324,6.838,88.416,69.039,51.58,26.334,2.079,0.444,1.418
22.5,1250,0.7,5.0,1.08303,0.81529,0.63796,0.42951,0.15963,0.12059,1.2194,0.9119,0.71121,0.47711,0.17367,0.12829,633.693,698.708,689.132,541.875,145.371,56.472,686.31,569.648,439.636,232.743,23.206,6.81,86.414,67.506,50.48,25.793,2.04,0.435,1.531
25.0,1250,0.7,5.0,1.11001,0.83382,0.65153,0.43794,0.16258,0.12288,1.24814,0.93142,0.72539,0.48581,0.17666,0.13061,609.52,674.219,666.93,526.153,141.909,55.151,676.575,562.174,434.526,230.421,23.072,6.777,84.192,65.804,49.258,25.192,1.997,0.426,1.588
27.5,1250,0.7,5.0,1.14132,0.85522,0.66717,0.4476,0.16595,0.12549,1.28149,0.95396,0.74172,0.4958,0.18006,0.13324,583.258,647.546,642.697,508.958,138.112,53.702,665.682,553.795,428.787,227.808,22.92,6.739,81.759,63.939,47.917,24.532,1.949,0.416,1.729
30.0,1250,0.7,5.0,1.17754,0.87987,0.68511,0.45864,0.16978,0.12845,1.32008,0.97992,0.76047,0.50721,0.18393,0.13622,555.05,618.813,616.529,490.347,133.989,52.129,653.594,544.476,422.389,224.892,22.748,6.696,79.119,61.913,46.461,23.815,1.897,0.405,1.803
32.5,1250,0.7,5.0,1.21942,0.90821,0.70566,0.47122,0.17411,0.13183,1.36471,1.00977,0.78193,0.52021,0.18832,0.13963,525.056,588.16,588.533,470.383,129.551,50.435,640.266,534.174,415.303,221.655,22.556,6.649,76.282,59.733,44.891,23.043,1.841,0.393,1.821
35.0,1250,0.7,5.0,1.2679,0.94081,0.72919,0.48555,0.179,0.13563,1.41635,1.04411,0.80652,0.53502,0.19328,0.14345,493.456,555.742,558.829,449.136,124.809,48.624,625.653,522.849,407.492,218.08,22.341,6.595,73.255,57.405,43.213,22.216,1.782,0.38,1.954
37.5,1250,0.7,5.0,1.32416,0.97838,0.75617,0.50189,0.18452,0.13991,1.47629,1.08367,0.8347,0.55189,0.19887,0.14775,460.449,521.732,527.552,426.684,119.773,46.701,609.706,510.452,398.919,214.147,22.101,6.534,70.049,54.935,41.43,21.337,1.718,0.366,2.055
40.0,1250,0.7,5.0,1.38972,1.02182,0.78719,0.52053,0.19077,0.14477,1.54614,1.12942,0.86711,0.57116,0.20519,0.15265,426.254,486.322,494.85,403.113,114.458,44.67,592.375,496.934,389.541,209.833,21.835,6.467,66.675,52.33,39.548,20.409,1.651,0.352,2.053
42.5,1250,0.7,5.0,1.46659,1.07229,0.82301,0.54189,0.19783,0.15025,1.62804,1.18258,0.90452,0.59323,0.21234,0.15817,391.115,449.727,460.889,378.519,108.877,42.537,573.606,482.24,379.314,205.115,21.539,6.391,63.145,49.6,37.571,19.432,1.58,0.337,2.15
45.0,1250,0.7,5.0,1.5574,1.13133,0.86459,0.56647,0.20583,0.15645,1.72479,1.24476,0.94797,0.61862,0.22044,0.16441,355.301,412.184,425.853,353.006,103.045,40.307,553.346,466.315,368.188,199.966,21.21,6.306,59.473,46.755,35.506,18.411,1.505,0.321,2.214
47.5,1250,0.7,5.0,1.66571,1.20094,0.91323,0.59492,0.21495,0.1635,1.84018,1.31807,0.99878,0.64802,0.22967,0.17151,319.109,373.957,389.948,326.693,96.979,37.987,531.542,449.099,356.111,194.356,20.846,6.211,55.675,43.804,33.36,17.348,1.427,0.304,2.291
50.0,1250,0.7,5.0,1.79641,1.28386,0.97063,0.62812,0.2254,0.17155,1.97942,1.40541,1.05874,0.68232,0.24025,0.17961,282.866,335.342,353.406,299.711,90.697,35.582,508.142,430.532,343.025,188.253,20.443,6.104,51.77,40.76,31.14,16.246,1.347,0.287,2.366
52.5,1250,0.7,5.0,1.9564,1.38387,1.03913,0.66721,0.23742,0.18078,2.14989,1.51075,1.13031,0.72271,0.25242,0.18891,246.933,296.668,316.486,272.209,84.218,33.101,483.1,410.551,328.87,181.62,19.995,5.984,47.778,37.639,28.856,15.109,1.263,0.269,2.4
55.0,1250,0.7,5.0,2.1557,1.50637,1.122,0.71379,0.25136,0.19142,2.36222,1.63976,1.21688,0.77084,0.26654,0.19961,211.706,258.3,279.482,244.353,77.565,30.55,456.374,389.095,313.58,174.416,19.497,5.848,43.722,34.455,26.517,13.942,1.177,0.25,2.454
57.5,1250,0.7,5.0,2.40929,1.6592,1.22396,0.77008,0.26772,0.20383,2.6324,1.80073,1.32339,0.82901,0.2831,0.2121,177.619,220.652,242.727,216.336,70.76,27.94,427.936,366.106,297.088,166.597,18.944,5.695,39.629,31.228,24.135,12.748,1.088,0.231,2.488
60.0,1250,0.7,5.0,2.74054,1.85431,1.35197,0.83933,0.28711,0.2184,2.98533,2.00622,1.45713,0.90057,0.30272,0.22679,145.145,184.183,206.602,188.378,63.832,25.279,397.776,341.532,279.32,158.112,18.327,5.521,35.529,27.98,21.725,11.535,0.996,0.212,2.532
62.5,1250,0.7,5.0,3.18752,2.11056,1.51685,0.92637,0.31046,0.23578,3.46156,2.27611,1.62937,0.9905,0.32636,0.24429,114.794,149.407,171.544,160.738,56.812,22.58,365.908,315.332,260.206,148.903,17.638,5.324,31.458,24.735,19.302,10.308,0.903,0.192,2.5
65.0,1250,0.7,5.0,3.81608,2.45934,1.73608,1.03877,0.33911,0.25681,4.13125,2.64347,1.85839,1.10663,0.35536,0.26547,87.102,116.895,138.055,133.72,49.736,19.855,332.388,287.485,239.674,138.904,16.866,5.099,27.452,21.524,16.886,9.075,0.808,0.172,2.577
67.5,1250,0.7,5.0,4.7483,2.9565,2.03975,1.18901,0.37505,0.28271,5.12448,3.16712,2.17563,1.26187,0.39175,0.29153,62.618,87.268,106.71,107.689,42.65,17.12,297.329,258.008,217.662,128.043,15.996,4.84,23.556,18.38,14.5,7.847,0.712,0.151,2.577
70.0,1250,0.7,5.0,6.23161,3.70936,2.48352,1.39903,0.42157,0.31567,6.70491,3.96007,2.63923,1.47887,0.43884,0.3247,41.872,61.189,78.166,83.085,35.61,14.395,260.93,226.972,194.127,116.238,15.012,4.544,19.818,15.341,12.171,6.634,0.615,0.13,2.599
72.5,1250,0.7,5.0,8.83168,4.94781,3.18089,1.71082,0.48419,0.35882,9.47525,5.26452,3.36775,1.80104,0.50221,0.36813,25.309,39.32,53.153,60.44,28.687,11.705,223.521,194.548,169.074,103.402,13.89,4.2,16.288,12.453,9.932,5.453,0.517,0.109,2.65
75.0,1250,0.7,5.0,14.06745,7.23958,4.39546,2.21457,0.57337,0.41854,15.05389,7.67847,4.63657,2.32156,0.59247,0.42834,13.194,22.247,32.441,40.397,21.979,9.084,185.606,161.059,142.593,89.462,12.602,3.802,13.015,9.764,7.822,4.322,0.42,0.089,2.634
77.5,1250,0.7,5.0,27.09469,12.30857,6.86357,3.13638,0.71082,0.50729,28.93462,13.01782,7.21495,3.27406,0.73162,0.51763,5.46,10.325,16.748,23.714,15.627,6.58,147.937,127.086,114.951,74.376,11.108,3.338,10.046,7.323,5.885,3.265,0.325,0.068,2.704
80.0,1250,0.7,5.0,73.23244,27.34307,13.31522,5.19764,0.95052,0.65479,78.09586,28.85447,13.95486,5.40395,0.97429,0.66628,1.523,3.422,6.513,11.202,9.842,4.267,111.533,93.568,86.722,58.224,9.355,2.794,7.407,5.172,4.166,2.311,0.234,0.049,2.715
10.0,1500,0.7,5.0,0.99507,0.75535,0.5942,0.40246,0.14974,0.11325,1.1247,0.84827,0.66524,0.44905,0.16343,0.12091,722.385,787.443,768.84,599.864,158.186,61.359,718.823,594.799,456.848,241.421,23.687,6.949,93.644,73.166,54.613,27.947,2.166,0.47,1.047
12.5,1500,0.7,5.0,1.00588,0.7629,0.5998,0.40598,0.15099,0.11422,1.13621,0.85622,0.67108,0.45268,0.16469,0.12188,710.242,775.249,757.863,592.124,156.496,60.715,714.419,591.44,454.565,240.388,23.629,6.935,92.568,72.343,54.022,27.655,2.145,0.465,1.15
15.0,1500,0.7,5.0,1.01939,0.77232,0.60676,0.41035,0.15254,0.11543,1.1506,0.86613,0.67836,0.4572,0.16627,0.12311,695.516,760.444,744.525,582.71,154.437,59.931,709.001,587.305,451.751,239.115,23.558,6.918,91.258,71.34,53.302,27.3,2.12,0.46,1.252
17.5,1500,0.7,5.0,1.03579,0.78372,0.61519,0.41563,0.1544,0.11688,1.16806,0.87814,0.68716,0.46265,0.16815,0.12456,678.275,743.088,728.87,571.65,152.016,59.009,702.549,582.373,448.393,237.593,23.472,6.897,89.718,70.16,52.454,26.882,2.09,0.453,1.301
20.0,1500,0.7,5.0,1.05532,0.79727,0.62518,0.42187,0.1566,0.1186,1.18887,0.8924,0.69759,0.4691,0.17038,0.1263,658.602,723.253,710.956,558.978,149.237,57.95,695.038,576.625,444.474,235.816,23.371,6.873,87.951,68.806,51.481,26.402,2.056,0.446,1.409
22.5,1500,0.7,5.0,1.0783,0.81315,0.63686,0.42915,0.15916,0.12058,1.21333,0.90912,0.70979,0.47662,0.17296,0.12828,636.595,701.023,690.847,544.733,146.107,56.757,686.439,570.034,439.974,233.772,23.254,6.844,85.961,67.28,50.385,25.861,2.017,0.437,1.478
25.0,1500,0.7,5.0,1.10509,0.8316,0.6504,0.43756,0.16209,0.12287,1.24186,0.92855,0.72394,0.48531,0.17593,0.13059,612.365,676.494,668.618,528.958,142.634,55.433,676.72,562.572,434.871,231.451,23.12,6.811,83.754,65.586,49.166,25.26,1.974,0.428,1.632
27.5,1500,0.7,5.0,1.13618,0.85292,0.666,0.44721,0.16545,0.12549,1.27497,0.95099,0.74023,0.49529,0.17933,0.13323,586.038,649.776,644.355,511.705,138.824,53.981,665.846,554.204,429.138,228.84,22.968,6.774,81.336,63.729,47.83,24.6,1.927,0.418,1.729
30.0,1500,0.7,5.0,1.17215,0.87746,0.68389,0.45824,0.16926,0.12846,1.31327,0.97684,0.75892,0.50668,0.18319,0.13623,557.76,620.993,618.152,493.03,134.687,52.404,653.777,544.897,422.749,225.925,22.797,6.732,78.713,61.712,46.377,23.882,1.876,0.407,1.799
32.5,1500,0.7,5.0,1.21373,0.90568,0.70438,0.47081,0.17357,0.13182,1.35755,1.00655,0.78032,0.51966,0.18755,0.13961,527.688,590.285,590.118,472.995,130.234,50.706,640.469,534.609,415.67,222.689,22.605,6.684,75.893,59.542,44.812,23.109,1.821,0.395,1.875
35.0,1500,0.7,5.0,1.26185,0.93814,0.72785,0.48512,0.17844,0.13563,1.40879,1.04072,0.80483,0.53445,0.19248,0.14344,496.002,557.805,560.374,451.672,125.475,48.89,625.878,523.297,407.868,219.114,22.39,6.631,72.885,57.224,43.139,22.282,1.762,0.382,1.954
37.5,1500,0.7,5.0,1.31767,0.97553,0.75476,0.50143,0.18394,0.13992,1.46824,1.0801,0.83293,0.5513,0.19805,0.14776,462.901,523.728,529.051,429.137,120.422,46.962,609.953,510.914,399.304,215.181,22.151,6.571,69.698,54.764,41.361,21.402,1.699,0.368,2.023
40.0,1500,0.7,5.0,1.38273,1.01877,0.78569,0.52005,0.19015,0.14477,1.53752,1.12563,0.86524,0.57054,0.20433,0.15265,428.604,488.246,496.299,405.476,115.087,44.926,592.644,497.411,389.936,210.866,21.884,6.504,66.344,52.171,39.484,20.473,1.632,0.354,2.074
42.5,1500,0.7,5.0,1.45898,1.06901,0.8214,0.54137,0.19719,0.15024,1.61872,1.17852,0.90254,0.59257,0.21145,0.15816,393.355,451.571,462.284,380.785,109.486,42.786,573.898,482.732,379.719,206.147,21.589,6.428,62.835,49.453,37.513,19.496,1.562,0.339,2.194
45.0,1500,0.7,5.0,1.54904,1.12774,0.86285,0.56591,0.20516,0.15645,1.71463,1.24037,0.94585,0.61793,0.21953,0.16441,357.422,413.942,427.19,355.17,103.632,40.55,553.661,466.821,368.603,200.995,21.261,6.344,59.184,46.619,35.453,18.474,1.489,0.323,2.259
47.5,1500,0.7,5.0,1.65641,1.197,0.91134,0.59432,0.21423,0.16349,1.82897,1.31328,0.99649,0.64728,0.22871,0.1715,321.102,375.623,391.222,328.747,97.543,38.222,531.878,449.619,356.535,195.382,20.897,6.249,55.408,43.68,33.312,17.409,1.412,0.306,2.305
50.0,1500,0.7,5.0,1.78595,1.27947,0.96855,0.62746,0.22463,0.17154,1.96692,1.40012,1.05625,0.68152,0.23923,0.17961,284.722,336.908,354.611,301.649,91.235,35.81,508.5,431.065,343.459,189.274,20.494,6.143,51.525,40.648,31.098,16.306,1.332,0.289,2.313
52.5,1500,0.7,5.0,1.94447,1.37894,1.03682,0.66649,0.23659,0.18076,2.13572,1.50486,1.12756,0.72184,0.25134,0.1889,248.642,298.125,317.617,274.023,84.73,33.32,483.476,411.096,329.313,182.634,20.046,6.023,47.554,37.539,28.819,15.167,1.25,0.271,2.407
55.0,1500,0.7,5.0,2.14184,1.50072,1.1194,0.71299,0.25047,0.19142,2.34591,1.63309,1.21381,0.76989,0.26539,0.19961,213.26,259.642,280.534,246.036,78.048,30.76,456.768,389.651,314.031,175.422,19.549,5.888,43.52,34.367,26.485,13.998,1.164,0.252,2.398
57.5,1500,0.7,5.0,2.39286,1.65264,1.22099,0.76919,0.26675,0.20384,2.61322,1.79304,1.31992,0.82795,0.28186,0.21212,179.01,221.87,243.693,217.881,71.213,28.14,428.345,366.671,297.546,167.592,18.996,5.736,39.448,31.151,24.109,12.802,1.076,0.233,2.457
60.0,1500,0.7,5.0,2.72054,1.8465,1.34851,0.83831,0.28605,0.21843,2.96219,1.99716,1.45312,0.89936,0.3014,0.22679,146.366,185.271,207.477,189.778,64.254,25.468,398.195,342.102,279.784,159.093,18.38,5.563,35.369,27.914,21.704,11.586,0.986,0.213,2.454
62.5,1500,0.7,5.0,3.16245,2.10101,1.51271,0.92517,0.30928,0.2358,3.4328,2.26515,1.62463,0.98911,0.32491,0.24428,115.838,150.358,172.322,161.986,57.2,22.757,366.332,315.904,260.674,149.865,17.691,5.366,31.317,24.68,19.286,10.357,0.894,0.193,2.5
65.0,1500,0.7,5.0,3.78339,2.44732,1.731,1.03734,0.33775,0.25681,4.09407,2.6298,1.85263,1.105,0.35372,0.26545,87.966,117.702,138.731,134.81,50.09,20.019,332.81,288.054,240.143,139.844,16.918,5.141,27.329,21.479,16.874,9.121,0.8,0.173,2.554
67.5,1500,0.7,5.0,4.70335,2.94063,2.03327,1.18725,0.37352,0.28274,5.0738,3.14925,2.16836,1.25988,0.38993,0.29155,63.304,87.929,107.279,108.616,42.967,17.27,297.741,258.567,218.127,128.954,16.049,4.883,23.451,18.343,14.492,7.889,0.705,0.152,2.577
70.0,1500,0.7,5.0,6.16573,3.68721,2.47484,1.39677,0.41979,0.31562,6.6312,3.93538,2.62958,1.47636,0.43676,0.32464,42.383,61.703,78.625,83.845,35.887,14.53,261.322,227.512,194.584,117.112,15.065,4.586,19.728,15.313,12.167,6.673,0.609,0.131,2.634
72.5,1500,0.7,5.0,8.7252,4.91429,3.16846,1.70781,0.48209,0.35888,9.35699,5.22748,3.35409,1.79773,0.49979,0.36827,25.659,39.692,53.501,61.032,28.922,11.823,223.88,195.058,169.516,104.231,13.943,4.243,16.211,12.431,9.931,5.488,0.512,0.111,2.609
75.0,1500,0.7,5.0,13.86923,7.1824,4.37567,2.21008,0.57072,0.4186,14.83536,7.61581,4.61503,2.31668,0.58953,0.4284,13.405,22.489,32.683,40.827,22.172,9.183,185.917,161.525,143.01,90.231,12.654,3.844,12.951,9.747,7.823,4.352,0.417,0.09,2.603
77.5,1500,0.7,5.0,26.633,12.19076,6.82668,3.12896,0.70739,0.50721,28.42901,12.88985,7.17515,3.26605,0.7278,0.51757,5.564,10.458,16.894,23.992,15.775,6.66,148.186,127.491,115.33,75.07,11.159,3.378,9.993,7.311,5.887,3.289,0.322,0.069,2.712
80.0,1500,0.7,5.0,71.65362,27.01237,13.22501,5.18256,0.9458,0.6548,76.37781,28.49799,13.85825,5.38784,0.96913,0.66613,1.559,3.476,6.582,11.35,9.944,4.325,111.708,93.895,87.047,58.822,9.405,2.832,7.365,5.164,4.168,2.33,0.232,0.049,2.712
10.0,1750,0.7,5.0,0.99101,0.75349,0.5933,0.40214,0.14971,0.11325,1.11942,0.84581,0.66401,0.44861,0.1634,0.12091,725.412,789.809,770.576,602.786,158.942,61.641,718.891,595.116,457.179,242.403,23.796,6.981,93.149,72.916,54.495,28.011,2.175,0.472,1.057
12.5,1750,0.7,5.0,1.00175,0.76101,0.59888,0.40565,0.15096,0.11424,1.13085,0.85373,0.66984,0.45224,0.16466,0.12191,713.244,777.598,759.588,595.023,157.246,60.996,714.495,591.762,454.899,241.371,23.738,6.968,92.08,72.096,53.906,27.72,2.154,0.468,1.13
15.0,1750,0.7,5.0,1.01518,0.77039,0.60583,0.41002,0.15251,0.11543,1.14514,0.8636,0.6771,0.45675,0.16623,0.1231,698.487,762.772,746.235,585.58,155.182,60.21,709.087,587.633,452.09,240.098,23.667,6.95,90.779,71.098,53.188,27.365,2.129,0.462,1.272
17.5,1750,0.7,5.0,1.03147,0.78175,0.61423,0.41529,0.15437,0.11689,1.16248,0.87556,0.68588,0.46219,0.16811,0.12458,681.209,745.39,730.563,574.487,152.753,59.286,702.647,582.71,448.736,238.578,23.581,6.93,89.248,69.923,52.344,26.947,2.099,0.456,1.311
20.0,1750,0.7,5.0,1.05088,0.79524,0.6242,0.42152,0.15657,0.11859,1.18314,0.88976,0.69629,0.46864,0.17034,0.12629,661.493,725.526,712.629,561.776,149.966,58.225,695.149,576.97,444.821,236.802,23.48,6.905,87.492,68.575,51.374,26.466,2.065,0.448,1.465
22.5,1750,0.7,5.0,1.0737,0.81106,0.63585,0.42879,0.15912,0.12059,1.20744,0.90641,0.70846,0.47615,0.17292,0.1283,639.437,703.262,692.497,547.486,146.826,57.03,686.565,570.388,440.326,234.759,23.363,6.877,85.515,67.056,50.28,25.925,2.026,0.44,1.526
25.0,1750,0.7,5.0,1.10032,0.82944,0.64936,0.4372,0.16206,0.12288,1.23577,0.92576,0.72257,0.48483,0.1759,0.1306,615.151,678.694,670.242,531.661,143.341,55.703,676.863,562.936,435.229,232.44,23.23,6.845,83.322,65.37,49.066,25.324,1.983,0.43,1.648
27.5,1750,0.7,5.0,1.1312,0.85067,0.66492,0.44683,0.16541,0.1255,1.26863,0.94811,0.73881,0.49478,0.17929,0.13324,588.763,651.933,645.95,514.352,139.519,54.247,666.006,554.581,429.503,229.83,23.078,6.808,80.919,63.521,47.733,24.663,1.936,0.42,1.701
30.0,1750,0.7,5.0,1.16691,0.87512,0.68277,0.45785,0.16922,0.12847,1.30665,0.97384,0.75745,0.50616,0.18314,0.13623,560.415,623.102,619.715,495.616,135.369,52.667,653.956,545.286,423.12,226.916,22.907,6.766,78.312,61.513,46.285,23.946,1.885,0.409,1.804
32.5,1750,0.7,5.0,1.2082,0.90321,0.70321,0.4704,0.17354,0.13182,1.3506,1.00341,0.7788,0.51913,0.18751,0.13961,530.267,592.341,591.645,475.514,130.901,50.964,640.668,535.011,416.049,223.681,22.716,6.718,75.51,59.352,44.725,23.172,1.829,0.397,1.857
35.0,1750,0.7,5.0,1.25597,0.93553,0.72661,0.48469,0.1784,0.13562,1.40145,1.03743,0.80324,0.5339,0.19243,0.14344,498.497,559.803,561.861,454.117,126.126,49.144,626.097,523.713,408.254,220.107,22.501,6.665,72.52,57.044,43.056,22.344,1.77,0.384,1.944
37.5,1750,0.7,5.0,1.31139,0.97276,0.75344,0.50098,0.1839,0.13993,1.46043,1.07662,0.83127,0.55072,0.198,0.14776,465.305,525.662,530.495,431.503,121.055,47.211,610.194,511.344,399.698,216.174,22.262,6.606,69.352,54.595,41.284,21.464,1.707,0.37,1.999
40.0,1750,0.7,5.0,1.37594,1.0158,0.78429,0.51957,0.19012,0.14476,1.52915,1.12193,0.86348,0.56993,0.20429,0.15265,430.909,490.109,497.696,407.757,115.702,45.17,592.907,497.855,390.338,211.859,21.997,6.539,66.018,52.013,39.412,20.534,1.64,0.356,2.044
42.5,1750,0.7,5.0,1.4516,1.0658,0.8199,0.54087,0.19715,0.15024,1.60968,1.17456,0.90067,0.59193,0.21141,0.15814,395.552,453.359,463.629,382.975,110.081,43.025,574.183,483.191,380.129,207.139,21.702,6.464,62.529,49.306,37.447,19.556,1.57,0.34,2.172
45.0,1750,0.7,5.0,1.54093,1.12426,0.86123,0.56537,0.20511,0.15644,1.70477,1.23609,0.94384,0.61725,0.21947,0.16439,359.502,415.647,428.479,357.261,104.205,40.782,553.968,467.294,369.021,201.986,21.374,6.38,58.899,46.483,35.393,18.533,1.496,0.324,2.247
47.5,1750,0.7,5.0,1.64741,1.19316,0.90957,0.59374,0.21419,0.1635,1.81811,1.30862,0.99432,0.64655,0.22866,0.17151,323.057,377.238,392.45,330.734,98.093,38.447,532.207,450.107,356.961,196.37,21.011,6.286,55.145,43.556,33.258,17.467,1.419,0.308,2.253
50.0,1750,0.7,5.0,1.77582,1.27522,0.96661,0.62683,0.22458,0.17153,1.95479,1.395,1.05388,0.68074,0.23917,0.17958,286.543,338.426,355.774,303.524,91.762,36.028,508.849,431.566,343.893,190.257,20.608,6.18,51.283,40.537,31.05,16.363,1.339,0.29,2.33
52.5,1750,0.7,5.0,1.93289,1.37414,1.03465,0.66579,0.23653,0.18076,2.12199,1.49913,1.12494,0.72099,0.25127,0.18888,250.321,299.539,318.71,275.779,85.231,33.53,483.844,411.61,329.754,183.612,20.16,6.061,47.334,37.439,28.776,15.223,1.256,0.272,2.373
55.0,1750,0.7,5.0,2.1284,1.49525,1.11695,0.71221,0.25042,0.19143,2.33009,1.62661,1.21089,0.76895,0.26532,0.19964,214.787,260.945,281.55,247.667,78.521,30.961,457.153,390.177,314.478,176.392,19.663,5.927,43.321,34.279,26.449,14.052,1.17,0.254,2.4
57.5,1750,0.7,5.0,2.37693,1.64626,1.21817,0.76832,0.26668,0.20383,2.59464,1.78558,1.3166,0.82691,0.28178,0.21213,180.377,223.054,244.627,219.378,71.658,28.332,428.743,367.205,297.998,168.552,19.11,5.775,39.27,31.075,24.078,12.854,1.082,0.235,2.452
60.0,1750,0.7,5.0,2.70118,1.83891,1.34522,0.83731,0.28597,0.2184,2.9398,1.98838,1.44928,0.89819,0.30131,0.22678,147.566,186.329,208.324,191.136,64.667,25.65,398.603,342.643,280.241,160.04,18.493,5.602,35.211,27.849,21.678,11.636,0.992,0.215,2.497
62.5,1750,0.7,5.0,3.1382,2.09176,1.50877,0.92401,0.30919,0.23579,3.40499,2.25454,1.62009,0.98776,0.32481,0.2443,116.865,151.283,173.076,163.198,57.582,22.927,366.746,316.448,261.132,150.796,17.804,5.406,31.178,24.625,19.266,10.404,0.899,0.195,2.459
65.0,1750,0.7,5.0,3.75178,2.43564,1.72615,1.03595,0.33767,0.25683,4.05812,2.61652,1.84711,1.1034,0.35363,0.26545,88.817,118.489,139.385,135.87,50.437,20.177,333.222,288.596,240.6,140.754,17.031,5.182,27.208,21.433,16.859,9.165,0.805,0.174,2.573
67.5,1750,0.7,5.0,4.66003,2.92524,2.02706,1.18553,0.37341,0.28274,5.02493,3.13191,2.16135,1.25794,0.38979,0.29159,63.979,88.574,107.831,109.518,43.277,17.415,298.144,259.1,218.58,129.837,16.16,4.924,23.346,18.306,14.481,7.93,0.709,0.154,2.578
70.0,1750,0.7,5.0,6.10203,3.66575,2.46652,1.39457,0.41965,0.31562,6.55995,3.91145,2.6203,1.4739,0.4366,0.32469,42.888,62.205,79.07,84.586,36.159,14.66,261.704,228.028,195.028,117.961,15.174,4.627,19.639,15.284,12.159,6.71,0.613,0.133,2.603
72.5,1750,0.7,5.0,8.62224,4.88184,3.15645,1.70483,0.48192,0.35888,9.24271,5.19163,3.34081,1.79444,0.49962,0.36827,26.006,40.056,53.84,61.611,29.154,11.937,224.23,195.547,169.943,105.036,14.05,4.284,16.136,12.409,9.926,5.521,0.516,0.112,2.647
75.0,1750,0.7,5.0,13.67756,7.12717,4.35661,2.20576,0.57055,0.41853,14.62416,7.55536,4.5942,2.31195,0.58933,0.42834,13.615,22.726,32.918,41.247,22.361,9.28,186.22,161.972,143.411,90.981,12.758,3.884,12.888,9.731,7.821,4.38,0.42,0.091,2.642
